"","V1","V2"
"1526",605,6249
"1527",605,5319
"1528",606,8556
"1529",606,8173
"1530",608,6432
"1531",608,8609
"1532",612,5414
"1533",614,5873
"1534",614,7274
"1535",615,8036
"1536",615,8558
"1537",615,5111
"1538",615,5298
"1539",623,7482
"1540",624,5499
"1541",624,6098
"1542",625,8401
"1543",626,7909
"1544",627,7040
"1545",627,7836
"1546",627,5587
"1547",628,6879
"1548",628,7060
"1549",628,7517
"1550",628,6883
"1551",628,7121
"1552",628,7889
"1553",628,8676
"1554",628,8102
"1555",628,7005
"1556",628,6590
"1557",628,7003
"1558",629,5342
"1559",629,7169
"1560",630,7835
"1561",630,8392
"1562",633,7530
"1563",633,7008
"1564",633,6127
"1565",633,6399
"1566",633,5731
"1567",633,5010
"1568",633,8435
"1569",635,6663
"1570",636,5750
"1571",636,7337
"1572",636,5961
"1573",636,7274
"1574",637,7432
"1575",641,7462
"1576",641,7596
"1577",641,6695
"1578",641,7008
"1579",641,5259
"1580",641,6399
"1581",641,6886
"1582",641,5210
"1583",641,7382
"1584",641,5257
"1585",641,6685
"1586",641,5221
"1587",641,5930
"1588",641,5021
"1589",641,6459
"1590",641,5693
"1591",641,5725
"1592",641,7155
"1593",642,8320
"1594",643,8380
"1595",645,5886
"1596",645,7571
"1597",647,8779
"1598",647,8715
"1599",647,8783
"1600",647,8603
"1601",648,6014
"1602",648,7819
"1603",648,7003
"1604",648,5989
"1605",648,8346
"1606",648,6053
"1607",648,6800
"1608",648,7480
"1609",648,7121
"1610",648,6400
"1611",648,7840
"1612",648,6388
"1613",653,8215
"1614",653,8365
"1615",655,8055
"1616",656,5283
"1617",656,7799
"1618",656,7041
"1619",656,8263
"1620",656,6165
"1621",656,5182
"1622",656,5353
"1623",656,5101
"1624",657,4747
"1625",657,5742
"1626",657,5782
"1627",657,5322
"1628",657,5396
"1629",657,5073
"1630",657,5338
"1631",657,5069
"1632",657,5116
"1633",657,7079
"1634",657,5379
"1635",657,5386
"1636",657,7149
"1637",657,5984
"1638",657,5941
"1639",657,7097
"1640",657,7222
"1641",657,5830
"1642",657,5985
"1643",657,6187
"1644",657,4798
"1645",657,7253
"1646",657,5409
